dept_code,course_code,course_name,credits,type
HS,HS3260,Literary Criticism,10,Theory
HS,HS3410,Modern Science in India,9,Theory
HS,HS4130,German Studies II,9,Theory
HS,HS4150,Introduction to Western Classics,9,Theory
HS,HS4220,Introduction to Film Studies,9,Theory
HS,HS4250,Consumer Psychology,9,Theory
HS,HS4280,The Economics of Social Issues,9,Theory
HS,HS4310,Economics,9,Theory
HS,HS5020,Gender and Development,12,Theory
HS,HS5040,Built Environment and Society,12,Theory
HS,HS5640,Advanced Linguistics,12,Theory
HS,HS5680,Contemporary Literary Theory,10,Theory
HS,HS5810,Dalit Literature,12,Theory
HS,HS5840,World Literature,12,Theory
HS,HS6310,Women in India: Problems & Prospects,12,Theory
HS,HS6330,"Demography,Infrastructure & Housing in India",12,Theory
HS,HS6350,Science & Technology in Independent India,12,Theory
HS,HS7070,Philosophy and Critical Theory,9,Theory
HS,HS7080,Philosophy of Language,9,Theory
HS,HS7090,Philosophical Hermeneutics,9,Theory
HS,HS7100,Contemporary Analytic Philosophy,9,Theory
HS,HS7130,Health Care Financing,9,Theory
HS,HS7190,Economic Evaluation of Health Care Programmes,9,Theory
HS,HS7400,Historiography,9,Theory
HS,HS7410,Film Theory and Practice,12,Theory
HS,HS7420,Ethics and Environment,9,Theory
HS,HS7480,Introdn. to Econometric Tech.& Appl,9,Theory
HS,HS7500,Economic Change in Modern India,9,Theory
HS,HS7510,Current Economic Issues,9,Theory
HS,HS8310,Theory and  Practice of Fiction,9,Theory
HS,HS8320,A Survey of Modern Fiction in English,9,Theory
HS,HS8350,German Aesthetic and  Literary Criticism,9,Theory
HS,HS8360,An Adv.Course in Modern Linguistics,9,Theory
HS,HS8680,Modern Political Thought,12,Theory
HS,MP5260,Business Applications Softwarelab,2,Lab
HS,MP6020,Project Management,2,Theory
HS,NUS270,Philosophy and Film,12,Theory
HS,NUS320,French I,12,Theory
HS,HS6070,Democracy: Theory and Practice,12,Theory
HS,HS4330,Env. & Resource Economics,12,Theory
HS,HS6300,African & African-American Literature,12,Theory
HS,HS5011,Introduction to Journalism & Advertising,12,Theory
HS,HS7120,Statistical System for Indian Economy,12,Theory
HS,HS4571,Introduction to Chinese Language,9,Theory
HS,HS1051,The History of Modern World I: 1300-1750,10,Theory
HS,HS1052,The History of Modern World II,10,Theory
HS,HS3021,Macroeconomics,10,Theory
HS,HS4011,Econometrics,10,Theory
HS,HS4014,State and Development,10,Theory
HS,HS4572,Chinese Language II,9,Theory
HS,HS1050*,Principles of Economics,12,Theory
HS,HS1042,History of the Modern World II,12,Theory
HS,HS2011,Foundations of Social and Political Thought,10,Theory
HS,HS2014,Environment and Society,10,Theory
HS,HS4031,Symbolic Logic,9,Theory
HS,HS1050+,Principles of Economics,12,Theory
HS,HS1090+,German I,9,Theory
HS,HS1110+,French I,9,Theory
HS,HS4381,"Meaning, Truth, and Language",9,Theory
HS,HS2200,Introduction to Indian Philosophy,10,Theory
HS,HS1050E,Principles of Economics,12,Theory
HS,hs1100+,German II,9,Theory
HS,HS1120+,French II,9,Theory
HS,HS6012,Great Film Directors,12,Theory
HS,HS3120+,Globalization and Change,12,Theory
HS,HS3011,The Rise of the Novel,9,Theory
HS,HS5813,Post Colonial & New Writings,12,Theory
HS,HS3022,"Conflict, Reconstruction and Human Security",9,Theory
HS,HS4022,Introduction to Cultural Studies,10,Theory
HS,HS5611,English Phonetics and Phonology,12,Theory
HS,HS5990,Project,8,Practical
HS,HS4001,Decision Modelling,9,Theory
HS,HS4002,Introduction to Indian Philosophy,9,Theory
HS,HS4003,African & African-American Literature,9,Theory
HS,HS3001,Aspects of Western Philosophy,9,Theory
HS,HS3002,Principles of Economics,9,Theory
HS,HS3002A,Principles of Economics,9,Theory
HS,HS3002B,Principles of Economics,9,Theory
HS,HS3002C,Principles of Economics,9,Theory
HS,HS3002D,Principles of Economics,9,Theory
HS,HS3003,Globalization and Change,9,Theory
HS,HS3005,Devpt Planning & Project Appraisal,9,Theory
HS,HS3006,Optimization and Economic Theory,9,Theory
HS,HS3027,Language and Cognition,9,Theory
HS,HS5013,Religion and Modernity,12,Theory
HS,HS3031,Technology and Public Policy,9,Theory
HS,HS3033,Philosophy in Literature and Films,9,Theory
HS,HS3023,Microeconomics,10,Theory
HS,HS3026,Twentieth Century Fiction,10,Theory
HS,HS4574,"Health, Environment and Human Wellbeing",12,Theory
HS,HS7540,Advanced Topics in Economics of Innovation and Technological Change,12,Theory
HS,HS7002,Narrative in Literature and Cinema,12,Theory
HS,HS3002E,Principles of Economics,9,Theory
HS,HS3420A,China in Contemporary Global Politics,9,Theory
HS,HS2210A,English Advanced Level,9,Theory
HS,HS7003,Advanced Environmental Economics,12,Theory
HS,HS7004,Law and society,9,Theory
HS,HS7550,Critical Theory in the Social Sciences,9,Theory
HS,HS7560,Anthropology of Objects and Consumption,9,Theory
HS,HS6140,Production Economics: Efficiency and Productivity Analysis,12,Theory
HS,HS7006,"Future Urbans: relational perspectives on Chinese, East Asian and Indian Cities",12,Theory
HS,HS7007,Urban Land in the Global South: Opportunity and Challenges,12,Theory
HS,HS7021,Infrastructure & Housing in Developing Countries: Emerging Challenges and Opportunities,12,Theory
HS,HS7005,"State, Politics and Foreign Policy in China",12,Theory
HS,HS4575,Chinese Culture and Society,9,Theory
HS,HS6160,The Literature of Environmental Justice,12,Theory
HS,HS3060,Social History of Medicine in Colonial India,9,Theory
HS,HS1090*,Japanese,3,Oral
HS,HS7008,State and Development in Modern China,12,Theory
HS,HS7009,Political-economy of modern China,12,Theory
HS,HS6060,"Disability, Literature, and Culture",12,Theory
HS,HS5014,Contemporary Media Studies,9,Theory
HS,HS6130,Philosophy of Mind,9,Theory
HS,HS2210B,English Advanced Level,9,Oral
HS,HS5612,"Contexts, Politics, and Ideas: An Introduction to Ideologies",9,Theory
HS,HS5613,Modern Indian Drama,12,Theory
HS,HS7011,Global Politics: Theories and Critiques,12,Theory
HS,HS3280,Introduction to Cultural Anthropology,9,Theory
HS,HS4005,Cultural Studies,9,Theory
HS,HS4006,Science and Technology in the 20th Century,9,Theory
HS,HS5880,Corruption and Development,12,Theory
HS,HS6015,"GIAN 151003F01: Negotiating a Democratic Space-Philosophy, Religion, and the State",3,Theory
HS,HS6016,GIAN 161003N01: Gender Dimensions of Social and Economic Policies,3,Theory
HS,HS5021,Conflict and Economic Interdependence,12,Theory
HS,HS4140,World Literature,9,Theory
HS,HS5812,Feminist Writing,12,Theory
HS,HS4180,Readings in German Literature and  Culture,9,Theory
HS,HS5680+,Contemporary Literary Theory,10,Theory
HS,HS6011,Advanced Concepts in Film Studies,9,Theory
HS,HS6018,"GIAN 151003F01: Negotiating a Democratic Space: Philosophy, Religion and the State",3,Theory
HS,HS5930A,War and Peace in West Asia,9,Theory
HS,HS3310,Mini Project (Communication),1,Oral
HS,HS6026,Indian Aesthetic Thought,9,Theory
HS,HS6025,Resources of Science and Technology in Sanskrit,9,Theory
HS,HS4260,Literature and the Environment,10,Theory
HS,HS6020,"Uncertainty, Asset Pricing and Empirical Aspects of Financial Markets",9,Theory
HS,HS6022,GIAN : China Wired: Culture & Politics of New Media in China,3,Oral
HS,HS742P,Technology Management,9,Theory
HS,HS6024,Advanced Studies in Indian Cinema,12,Theory
HS,HS4010,Indian Fiction in English,9,Theory
HS,HS5940,Theory and Practice of International Relations,9,Theory
HS,HS6210,Financial Economics,9,Theory
HS,HS1080,Korean I,9,Theory
HS,HS1080A,Korean I,9,Theory
HS,HS2012A,International Relations: Theory and Practice,9,Theory
HS,HS4007,Computational Economics and Public Policy,9,Theory
HS,HS6027,Creative Writing: Practice and Theory,10,Theory
HS,HS6028,Ancient Resources for Science and Technology in Tamil,9,Theory
HS,HS6021,Introduction to Research,0,Oral
HS,HS1151,History of the Modern World I: 1300-1750,10,Theory
HS,HS1191,Foreign Language German I,9,Theory
HS,HS1001,Foreign Language French I,9,Theory
HS,HS3280A,Introduction to Cultural Anthropology,9,Theory
HS,HS2370A,Introduction to Sociology,9,Theory
HS,HS7390,Research Methodology & Thesis Writing,9,Theory
HS,HS2370B,Introduction to Sociology,9,Theory
HS,HS6180,Algorithms in Indian Astronomy,9,Theory
HS,HS6110,Contemporary Issues in Development,12,Theory
HS,HS335P,Technology & Devpt,9,Theory
HS,HS407N,Introduction to Modern Linguistics,9,Theory
HS,HS451N,Political Philosophy,9,Theory
HS,HS445N,Introduction to European Philosophy,9,Theory
HS,HS2030,Modern Govt & Comparative Constitutions,9,Theory
HS,HS2050,Sci Fiction:An Appreciation,9,Theory
HS,HS3170,Devpt Planning & Project Appraisal,12,Theory
HS,HS3190,Microeconomics I,12,Theory
HS,HS3210,Optimization and Economic Theory,12,Theory
HS,HS3230,History of English Language & Literature,10,Theory
HS,HS3050,Professional Ethics,0,Theory
HS,HS6510,Applied Econometrics,12,Theory
HS,HS6550,International Economics,12,Theory
HS,HS6710,Time Series Modelling & Forecasting Technniques,12,Theory
HS,HS6720,Economics of Human Resources,12,Theory
HS,HS7260,Principles & Practice of English Lang. Teaching,12,Theory
HS,HS7310,Energy Management,9,Theory
HS,HS8640,Cultural Studies,9,Theory
HS,HS1050A,Principles of Economics,12,Theory
HS,HS1050B,Principles of Economics,12,Theory
HS,HS1050C,Principles of Economics,12,Theory
HS,HS1050D,Principles of Economics,12,Theory
HS,HS6019,Screen Writing: Methods & Approaches,12,Theory
HS,HS1090A,German I,9,Theory
HS,HS1210A,English O Level,0,Theory
HS,HS1210B,English O Level,0,Theory
HS,HS1210C,English O Level,0,Theory
HS,HS1210D,English O Level,0,Theory
HS,HS1210E,English O Level,0,Theory
HS,HS1210F,English O Level,0,Theory
HS,HS1210G,English O Level,0,Theory
HS,HS4790,"Gothic, Sensation and Newgate Novels",9,Theory
HS,HS5210,Advanced Social and Political Thought,12,Theory
HS,HS1100A,German II,9,Theory
HS,HS4010A,Indian Fiction in English,9,Theory
HS,HS3002F,Principles of Economics,9,Theory
HS,HS4780,Financial Economics,9,Theory
HS,HS5850,History of Medicine in Colonial India,9,Theory
HS,HS5855,"Memory, History and Literature",10,Theory
HS,HS5029,Universal Grammar and Natural Language,10,Theory
HS,HS4300,Applied Economics,9,Theory
HS,HS1110A,French I,9,Theory
HS,HS3050+,Professional Ethics,6,Theory
HS,HS8770,English Language Teaching,12,Theory
HS,HS8370,Sociolinguistics,9,Theory
HS,HS8390,Advanced Macroeconomic Theory,12,Theory
HS,HS8400,Modern India I - (1740-1857),9,Theory
HS,HS8410,Modern India II - (1858-1950),9,Theory
HS,HS5000,Engineering Ethics,9,Theory
HS,HS5105,Perspectives on Labour,9,Theory
HS,HS2022,Communication,9,Theory
HS,HS2021,Feminism:Concepts and Theories,10,Theory
HS,HS6750,Applied Linguistics,10,Theory
HS,HS6940,European Union Studies,9,Theory
HS,HS6090,Education & Technology,12,Theory
HS,HS6080,An Intro. to Classical Sanskrit Literature,9,Theory
HS,HS5711,Ethics,9,Theory
HS,HS5712,Advanced Topics in Economic Development,10,Theory
HS,HS5970,Project,12,Practical
HS,HS5960,Seminar,6,
HS,HS5980,Project,24,Practical
HS,HS5610,Poetry,10,Theory
HS,HS5650,Drama,10,Theory
HS,HS5830,Literary Genres,12,Theory
HS,HS2510,Creative Writing Workshop,2,Theory
HS,HS5120,School Education in Modern India,9,Theory
HS,HS5320,Macroeconomics II,12,Theory
HS,HS5340,"Money, Banking and Financial Markets",12,Theory
HS,HS5360,Public Economics,12,Theory
HS,HS5620,American Literature,10,Theory
HS,HS5060,Technology & Sustainable Development,10,Theory
HS,HS5100,Introduction to Film Studies,9,Theory
HS,HS5110,Introduction to Carnatic Music,9,Theory
HS,HS5025,Linguistic Typology,12,Theory
HS,HS4820,Fashion in Literature and Cinema,9,Theory
HS,HS4020,Indian Classics and  Cultural Values,9,Theory
HS,HS4030,Literature and  Life,9,Theory
HS,HS4060,Humanities in a Technological Age,9,Theory
HS,HS4070,Introduction to Modern Linguistics,9,Theory
HS,HS4110,German IV,9,Theory
HS,HS4120,German Studies I,9,Theory
HS,HS4013,Gender and Development,10,Theory
HS,HS4021,International Economics,10,Theory
HS,HS4012,Built Environment and Society,10,Theory
HS,HS3250,"Chaucer, Milton and the Bible",10,Theory
HS,HS4210,Literature and Values,9,Theory
HS,HS3028,Language and Society in India,9,Theory
HS,HS2039,Principles and Parameters of Natural Language,9,Theory
HS,HS3029,Principles and Parameters of Natural Language,9,Theory
HS,HS4004,Decentralization and Governance,9,Theory
HS,HS3007,"Women in India,Problems & Prospects",9,Theory
HS,HS3025,Mini Project (Research Methods),3,Practical
HS,HS3024,Research Methods and Programme Evaluation,6,Theory
HS,HS3017,Introduction to Linguistics,9,Theory
HS,HS3012,Urbanization and Development,10,Theory
HS,HS3013,Human Rights and Justice,10,Theory
HS,HS3014,Statistics,9,Theory
HS,HS3016,Development Theory and Practice,10,Theory
HS,HS3015,Mathematics for Economic Analysis,9,Theory
HS,HS2210,English Advanced Level,9,Theory
HS,HS2300,Ethics,12,Theory
HS,HS2320,Economics of Industrial Organizations,9,Theory
HS,HS2370,Introduction to Sociology,9,Theory
HS,HS2400,German Studies I,9,Theory
HS,HS3120,Globalization and Change,10,Theory
HS,HS2150,Indian Literature,9,Theory
HS,HS3002G,Principles of Economics,9,Theory
HS,HS3002H,Principles of Economics,9,Theory
HS,HS3311,Mini Project II (Communications),1,Practical
HS,HS1210H,English O Level,0,Theory
HS,HS1210I,English O Level,0,Theory
HS,HS5230,Introduction to Chinese Language-A,9,Theory
HS,HS5115,Introduction to International Organisations,9,Theory
HS,HS5125,Global Health and Policy,12,Theory
HS,HS5130,Ecofiction,12,Theory
HS,HS7200,Regional Indian Literatures in Translation,12,Theory
HS,HS4022A,Introduction to Cultural Studies,10,Theory
HS,HS8420,Health Policy and Planning in Developing Countries,9,Theory
HS,HS4560,Design History,9,Theory
HS,HS5930,War and Peace in West Asia,9,Theory
HS,HS5310,Microeconomics II,12,Theory
HS,HS6730,Economics of Healthcare,12,Theory
HS,HS5350,Econometrics II,12,Theory
HS,HS4580,Sanskrit for Yoga,9,Theory
HS,HS3100,Economic Network Analysis,9,Theory
HS,HS3090,Short Story Classics,10,Theory
HS,HS7370,20th Century German Novels,9,Theory
HS,HS4370,Social Psychology,9,Theory
HS,HS4400,Introduction to Modern Western Thought,9,Theory
HS,HS4410,History of Science & Technology,9,Theory
HS,HS4460,"Science, Society and  Languages",9,Theory
HS,HS4480,"Values, Technology, Sciences and  Society",9,Theory
HS,HS4500,Contemporary India:Sociological Perspective,9,Theory
HS,HS4510,Political Philosophy,9,Theory
HS,HS4520,Social Psychology,9,Theory
HS,HS4540,Introduction to Popular Culture,9,Theory
HS,HS7650,Himalayan Borderland Studies,10,
HS,HS7373,Twentieth-Century American Poetry,10,Theory
HS,HS5050,Indian Culture,3,Theory
HS,HS1053,Introduction to Philosophy,10,Theory
HS,HS2015,Culture and Society,10,Theory
HS,HS2025,Logic and Critical Thinking  Logic and Critical Thinking  Logic and Critical Thinking  LoLogic and Critical Thinking  Logic and Critical Thinking,10,Theory
HS,HS3018,Global Politics,10,Theory
HS,HS3019,Language and Society,10,Theory
HS,HS5140,Transitions and Transformations to Sustainability,10,Theory
HS,HS5520,Culture and Development,9,Theory
HS,HS2014A,Environment and Society,10,Theory
MA,MA5125,Mathematical Theory of Waves,9,Theory
MA,MA5460,Transform Techniques,9,Theory
MA,MA5910,Data Structures and Algorithms,12,Theory
MA,MA2010,Complex Variables,9,Theory
MA,MA5770,Modelling Workshop,6,Lab
MA,MA7860,Discrete Mathematics,12,Theory
MA,MA7850,Advanced Differential Equations,12,Theory
MA,MA5261,Programming Lab,6,Lab
MA,MA5260,Seminar,6,
MA,MA5720,Numerical Analysis of Diff. Equations,9,Theory
MA,MA5540,Probability and  Statistics,9,Theory
MA,MAPCT0,Preparatory Course - Mathematics,0,Theory
MA,MA2130,Basic Graph Theory,9,Theory
MA,MA5310,Linear Algebra,9,Theory
MA,MA5790,Computer Modelling and  Simulation,10,Theory
MA,MA6060,Nonlinear Conservation Laws,9,Theory
MA,MA6080,Fourier Analysis,9,Theory
MA,MA6120,Advanced Complex Analysis,9,Theory
MA,MA6180,Introduction to Algebraic Geometry,9,Theory
MA,MA6270,Numerical Solutions of Partial Diff. Equations,9,Theory
MA,MA6360,Optimization Techniques,9,Theory
MA,MA6380,Stochastic Methods in Industry,9,Theory
MA,MA6480,Galois Theory,9,Theory
MA,MA5400,Probability Theory,9,Theory
MA,MA5140,Introduction to Algebraic Topology,9,Theory
MA,MA6001,Introduction to Coding Theory,9,Theory
MA,MA6002,Approximation Theory,9,Theory
MA,MA6003,Theory of Wavelets,9,Theory
MA,MA6004,Mathematics of Fractals,9,Theory
MA,MA6007,Non-linear Partial Differential Equations,9,Theory
MA,MA6190,Mathematical Logic,9,Theory
MA,MA5430,Algebra II Ring Theory & Field Theory,9,Theory
MA,MA5470,Numerical Analysis,9,Theory
MA,MA7011,Advanced Topics in Commutative Algebra,9,Theory
MA,MA7012,Abstract Harmonic Analysis,9,Theory
MA,MA7013,Fourier Analysis on Eucidean Spaces,9,Theory
MA,MA7014,Riemann Surfaces and Algebraic Curves,9,Theory
MA,MA6312,Mathematical Theory of Games,9,Theory
MA,MA6650,Project,9,Practical
MA,MA5311,Linear Systems Theory,9,Theory
MA,MA7840,Analysis (for Ph.D Scholars),12,Theory
MA,MA5013,Applied Regression Analysis,9,Theory
MA,MA5014,Applied Stochastic Processes,9,Theory
MA,MA6999,Special Topics in Mathematics,9,Oral
MA,MA7999,Special Topics in Mathematics,9,Oral
MA,MA5015,Number Theory,9,Theory
MA,MA5016,Ergodic Theory,9,Theory
MA,MA5017,Representation Theory,9,Theory
MA,MA7015,Introduction to Cryptology,9,Theory
MA,MA7870,Game Dynamics,9,Theory
MA,MA6006,Applied Integral Equations,9,Theory
MA,MA2031,Linear Algebra for Engineers,9,Theory
MA,MA5850,Operations Research,12,Theory
MA,MA5440,Combinatorics and Number Theory,9,Theory
MA,MA6420,Algebraic Theory of Codes and Automata,9,Theory
MA,MA7040,Advanced Probability Theory,9,Theory
MA,MA5741,Object Oriented  Programming,7,Lab
MA,MA5312,Stochastic Differential Equations,9,Theory
MA,MA2070,Differential Geometry of Curves and Surfaces,9,Theory
MA,MA7531,Combinatorics Tool Kit,9,Theory
MA,MA7557,Random Graphs and Complex Networks,9,Theory
MA,NUS050,Non-Linear Programming,12,Theory
MA,MA7830,Advanced Algebra (for Ph.D Scholars),12,Theory
MA,MA6490,Introduction to Algebraic Number Theory,9,Theory
MA,MA7880,Advanced Stochastic Processes,12,Theory
MA,MA6021,Introduction to Research,0,Oral
MA,MA7890,Advanced Algebraic Topology,12,Theory
MA,MA5314,Differential geometry of manifolds,9,Theory
MA,MA5315,Differential Topology,9,Theory
MA,MA5890,Numerical Linear Algebra,9,Theory
MA,MA6230,Graph Theory,9,Theory
MA,MA6009,Mathematical Programming,9,Theory
MA,MA5220,Continumm Mechanics,9,Theory
MA,MA7654,Algebraic Combinatorics,9,Theory
MA,MA5895,Numerical Optimization,9,Theory
MA,MA5892,Numerical Methods & Scientific Computing,9,Theory
MA,MA5755,Data Analysis & Visualization in R/Python/SQL,6,Theory
MA,MA1102,Series and Matrices,10,Theory
MA,MA1101,Functions of Several Variables,10,Theory
MA,MA6090,Sobolev Spaces and PDE,9,Theory
MA,MA5320,Algebra I,9,Theory
MA,MA5450,Functional Analysis,9,Theory
MA,MA5490,Fluid Dynamics,9,Theory
MA,MA5350,Combinatorics,9,Theory
MA,MA5920,Partial Differential Equations,9,Theory
MA,MA5360,Complex Analysis,9,Theory
MA,MA5380,Topology,9,Theory
MA,MA5316,Combinatorial Topology,9,Theory
MA,MA6110,Topics in Advanced Analysis,9,Theory
MA,MA6200,Theory of Computation,9,Theory
MA,MA5510,"Algebra, Analysis and Probability in Combinatorics",9,Theory
MA,MA5325,Linear Programming: Theory and Algorithm Design,9,Theory
MA,MA5330,Real Analysis,9,Theory
MA,MA5390,Ordinary Differential Equations,9,Theory
MA,MA5370,Multivariable Calculus,9,Theory
MA,MA2020,Differential Equations,9,Theory
MA,MA5710,Mathematical Modelling in Industry,10,Theory
MA,MA2150,Linear Algebra and Optimization,9,Theory
MA,MA5340,Measure and Integration,9,Theory
MA,MA5313,Introduction to Mathematical Statistics,9,Theory
MA,MA5950,Mathematical Finance,9,Theory
MA,MA5990,Project,40,Theory
MA,MA6050,Dynamical Systems,9,Theory
MA,MA6005,Applied Linear Algebra,9,Theory
MA,MA6140,Fixed Point Theory and  Applications,9,Theory
MA,MA6150,Basic Operator Theory,9,Theory
MA,MA6460,Computational Fluid Dynamics,9,Theory
MA,MA6470,Commutative Algebra,9,Theory
MA,MA2040,"Probability, Statistics and Stochastic Process",9,Theory
MA,MA7016,Introduction to von Neumann algebras,9,Theory
MA,MA7017,Introduction to II_1 Factors,9,Theory
MA,MA5750,Applied Statistics,9,Theory
MA,MA5898,Mathematics for Machine Learning,9,Theory
MA,MA5960,Project Proposal & Progress,14,Practical
MA,MA6210,Combinatorial Optimization,9,Theory
MA,MA5520,Bayesian Data Analysis,9,Theory
ME,ME6355,Topology optimization,9,Theory
ME,ME5010W,Hybrid and Electric Vehicle Technology,9,Theory
ME,ID5130,Parallel Scientific Computing,10,Theory
ME,ME5310,Dispersed Multi-phase Flows,9,Theory
ME,ME4999,Seminar,3,
ME,ME1100,Thermodynamics,10,Theory
ME,ME7070,Seminar,1,Theory
ME,ME6060,Fundamentals of Combustion,9,Theory
ME,ID1100,Concepts in Engineering Design,2,Theory
ME,NE6030,Reactor Physics,9,Theory
ME,NE6050,Nuclear Reactor Thermal Hydraulics,9,Theory
ME,NE6070,Nuclear Engg. Laboratory I,3,Lab
ME,AM5890,Applied Finite Elements,9,Theory
ME,AM5960,Laboratory II,2,Lab
ME,AM5980,Laboratory II,2,Lab
ME,ID6010,Constitutive Modelling in Continuum Mechanics,9,Theory
ME,ME7250,Rapid Response Manufacturing,9,Theory
ME,NE6020,Process Control and Instrumentation,9,Theory
ME,NE6040,Mechanical Design of Nuclear Energy Systems,9,Theory
ME,NE6060,Reliability and Safety Analysis,9,Theory
ME,NE6080,Nuclear Engg. Lab II,3,Lab
ME,NE6100,In Plant Training,6,Oral
ME,NE6200,Project Phase - II,30,Practical
ME,NE6350,"Codes, Stds., & Regulatory Practises in the Design",9,Theory
ME,NE6360,Radiation Effects on Materials,9,Theory
ME,NE6370,"Radiation Protection, Reactor Shielding & Radioati",9,Theory
ME,NE6390,Nuclear Power Economics & Fuel Mgmt.,9,Theory
ME,NE6400,Modeling of Nuclear Energy Systems,9,Theory
ME,NE6420,Characterization of Nuclear Materials,9,Theory
ME,WS1040,Workshop,2,Oral
ME,ID6070,Mechanics of Viscoelastic Materials,9,Theory
ME,NE6000,Introduction to Nuclear Engineering,9,Theory
ME,ME7442,Manufacturing and Precision Engg Lab II,2,Lab
ME,ME7980+,Project II,23,Practical
ME,NE6200+,Project Phase - II,72,Practical
ME,ME7980#,Project I,22,Theory
ME,ME5001,Prognostics and Health Management of Machine Tools,9,Theory
ME,ME7130,Computer Int. Manuf. Lab I,2,Lab
ME,ME7999,Special Topics in Mechanical Engineering,9,Oral
ME,ME6999,Special Topics in Mechanical Engineering,9,Oral
ME,ID7020,Finite Elasticity,9,Theory
ME,ME4560*,Project II,8,Practical
ME,ME6023,Solid Free form Manufacturing,9,Theory
ME,ME2250,"Measurements, Instrumentation  and Control",11,Theory
ME,ME2230,Manufacturing Processes,10,Theory
ME,ME2100,Applied Thermal Engineering,10,Theory
ME,ME2300,Manufacturing Processes,10,Theory
ME,ME2400,"Measurements,Instrumentation and Control",11,Theory
ME,ME3301,Manufacturing Technology,10,Theory
ME,ME3302,Automation in manufacturing,10,Theory
ME,ME5381,BASIC MANUFACTURING LAB,4,Lab
ME,ME3500,Summer Training,0,Oral
ME,ME4010,Control Systems,12,Theory
ME,ME1030,Workshop-I,6,Lab
ME,ME1040,Workshop-II,6,Lab
ME,ME7740,Structural Health and Integrity Monitoring,6,Theory
ME,ME7890,Advanced Applied Finite Element,9,Theory
ME,ME6080,Measurement in Thermal Engg,9,Theory
ME,ME6220,Heat Exchanger Design,9,Theory
ME,ME7980,Project II,24,Practical
ME,IL3010,Industrial Lecture,1,Oral
ME,IL4040,Industrial Lecture,1,Oral
ME,ME7950,Project II,16,Practical
ME,ID5020,Multi Body Dynamics & Applications,9,Theory
ME,ME7040,CAD in Manufacturing,9,Theory
ME,ME7990*,Project - Phase I,20,Oral
ME,ME4003,Applied Mechanics of Materials,9,Theory
ME,ID7030,Finite Elasticity,9,Theory
ME,ME7990,Project-Phase II,35,Practical
ME,ME7991*,Project (Phase I),20,Practical
ME,ME7990#,Project - Phase III,40,Practical
ME,ME7991,Project Phase II,31,Practical
ME,ME7991#,Project Phase III,40,Practical
ME,ME7970*,Project I,4,Practical
ME,ME7980*,Project I (DD),21,Practical
ME,ME4550,Project I,9,Practical
ME,ME4560,Project II,18,Practical
ME,ME6334,Advanced Sheet Metal Forming,9,Theory
ME,ME7790,Heat and  Fluid Flow in Porous Media,9,Theory
ME,ME7440,Manufacturing & precision engineering laboratory,4,Lab
ME,ME7090,"Advanced Materials, Processing and  Characterization",9,Theory
ME,ME6168,Air Breathing Engines,9,Theory
ME,ME6164,Laser Diagnostics in Engines,9,Theory
ME,ME5302,Sensors for Intelligent Manufacturing and Condition Monitoring,9,Theory
ME,ME5307,Modelling and Simulation in Manufacturing,9,Theory
ME,ME3103,Energy Conversion System,10,Theory
ME,ME3100,Basic Thermal Engineering,10,Theory
ME,ME5201,Computational Methods in Engg,10,Theory
ME,ME6124,Turbomachinery Noise and Control,9,Theory
ME,ME6125,Theory of Steam and  Gas Turbines,9,Theory
ME,ME6228,CAD/CAM for Product Design,9,Theory
ME,WS1301,Workshop-I,3,Oral
ME,ME1480,Engineering Drawing,7,Theory
ME,WS1302,Workshop-II,3,Oral
ME,ME2201,Kinematics and Dynamics of Machinery,10,Theory
ME,ME3201,Design of Machine Elements,10,Theory
ME,ME3281,Machine Drawing Practice,7,Theory
ME,ME3481,Mechanical Engg. Lab I,3,Lab
ME,ME3482,Mechanical Engg. Lab II,3,Lab
ME,ME3484,Mechanical Engg. Lab III,3,Lab
ME,ME5109,Measurement in Thermal Engg,10,Theory
ME,ME5205,Theory of Vibration,9,Theory
ME,ME5207,Design with Advanced Engineering Materials,9,Theory
ME,ME5203,Advanced Mechanics of Solids,9,Theory
ME,ME5280,Design Practice using CAD tools,6,Lab
ME,ME5281,Mechanical Design Laboratory,3,Lab
ME,ME5204,Finite Element Analysis,9,Theory
ME,ME5303,CAD in Manufacturing,9,Theory
ME,ME5301,Advanced Materials Processing and Characterization,9,Theory
ME,ME5305,CNC and  Adaptive Control,9,Theory
ME,ME5380,Manufacturing & Precision Engg Lab,4,Lab
ME,ME5101,Advanced Heat & Mass Transfer,10,Theory
ME,ME3220,Dynamic Modeling of Engineering Systems,9,Theory
ME,ME5300,Metrology and  Computer Aided Inspection,9,Theory
ME,ME3124,Turbomachines,9,Theory
ME,ME3126,Internal Combustion Engines,9,Theory
ME,ME4122,Refrigeration & Airconditioning,9,Theory
ME,ME4201,Fundamentals of Tribology,9,Theory
ME,ME4323,Unconventional Mfg Techniques,9,Theory
ME,ME5120,Gas Turbine Engineering,9,Theory
ME,ME5121,"Fans, Blowers and  Compressors",9,Theory
ME,ME5122,Solar Heating and  Cooling,9,Theory
ME,ME5124,Heat and Mass Transfer in Biological Systems,9,Theory
ME,ME5125,Fluid Mechanics in Turbomachines,9,Theory
ME,ME5127,Introduction to Atmospheric Science,9,Theory
ME,ME5128,Principles of Product Design,9,Theory
ME,ME5130,Principles of Turbomachinery,9,Theory
ME,ME5132,Refrigeration and  Cryogenics,9,Theory
